"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
-16.6334402944664,-4.94176620778719,-19.4050453562289,8.86236634960313,-22.97402535835,-22.880292484273,-25.011306103412,-14.2749549875426,-19.087724281079,-15.4396587911546,-14.282135727856,-21.4569839065669,-15.8359325589273,-13.9735986910061,37.8044485445597,-23.0662475079252,-22.0857092820944,-14.5415346491369,-21.5781292390154,-20.573194441269,-14.598546679252,-17.6867111658844,-22.5697191999486,-16.1970821654826,-11.0213847946029,-23.0830107311595,-16.9296364557116,-20.8529668095036,-13.4947209005915,-12.7550524681064,-10.9533817657174,-20.1148092715016,-20.7014389666556,-19.7557836058199,-17.6256772062704,-12.4929829324219,-23.1656494074355,-19.6702884002855,-24.9188047670386,-20.7826562621644,-15.2609403699803,-21.2544150567125,-16.6068485323248,-24.6120727471346,-15.3988361139364,-17.9819544690206,-24.3066390743525,-17.3579846351722,-15.5058888731241,-17.8084527414203
-13.8218511849148,-6.97017287887861,-16.4919716323899,5.60118772039227,-19.7329091107976,-19.6624635817051,-21.494992578918,-12.4665793541997,-16.1816597401787,-13.6398226632883,-12.5516597542037,-18.4851680957414,-13.2381423436223,-12.178808355751,67.8854147578622,-20.4875630954041,-19.1165648786454,-13.3254295001139,-18.9111243356462,-17.9946511653722,-13.353269330417,-16.1220032059756,-19.8760652673804,-14.2817940107251,-10.6412311169582,-20.0211298037166,-14.0352523147752,-17.526816572381,-11.6109549086601,-11.8903360173613,-10.4047380875128,-18.0174402143326,-17.9512470080918,-17.5944439117081,-15.1967914835346,-11.1495814020593,-20.196709807269,-17.5346909919181,-22.0445908612921,-18.7608880387962,-12.8942634193407,-18.2352769088491,-14.4665246305594,-21.4450304249129,-13.5628644075877,-15.2133099536201,-22.1294450714518,-15.2235039356507,-13.6605857915421,-15.3865685242487
-14.2883003450342,-5.16763533532869,-16.1590201659105,15.3285455031711,-20.0659521950288,-20.4497180065545,-21.7244811774311,-12.5827333319082,-16.3161323444485,-13.2159533104285,-12.8727747434838,-18.3255387993015,-12.32279305719,-11.7625783184965,136.143202639593,-20.3899971086131,-19.3029440132763,-11.9868362225072,-18.062239122164,-17.4978223066793,-14.0904079569148,-15.6101277010169,-19.4155279387319,-13.8952201242726,-9.83278644035843,-19.9368075229075,-14.0254362420098,-18.4957602470818,-10.9129161269602,-11.3864231425388,-9.65868908253401,-17.7819029461376,-17.9773306110514,-17.5644397306727,-14.818221346892,-10.2766253554156,-19.8046605375653,-16.6917830971431,-21.7867764508048,-18.1041746824007,-12.3702653183297,-18.1520738340689,-13.5062391974952,-21.0229165145396,-13.5924307938784,-15.0826534362647,-21.0218265396663,-15.4268485410997,-13.6343133522442,-15.5370549320108
-8.69896645687215,-2.30247890901622,-10.5583633493757,1.68721224658083,-11.9804826017123,-11.9855607630613,-13.0085150614673,-7.3737785685524,-10.0401025449972,-7.03796275599901,-7.60997122691451,-11.0184998345416,-8.27621126059081,-7.00834669172002,12.673767956265,-13.0188945217025,-11.7043820989369,-7.3312552574859,-11.6734888924289,-11.3102811722704,-8.21361804373857,-9.49367949326865,-12.2948342179306,-8.44947126025667,-5.78029023307101,-12.7256884956198,-8.99801628300365,-11.3090322496401,-7.08332091696617,-6.75095305900288,-5.97462779315772,-11.2000169272459,-10.3155031767778,-11.1245295681114,-9.25643925731955,-6.46941197072947,-12.6251228799005,-10.505151866831,-13.5778253754279,-11.6522926198989,-7.5987649730379,-11.8921182016704,-9.37809724716156,-13.1361199542325,-7.95802078699622,-9.62599364475745,-13.493848298479,-9.29745758786885,-8.13412033376872,-9.09102885654129
-10.766973820636,-3.83929628913986,-12.0897665405776,4.49703898402947,-14.7637223892796,-14.9066316357931,-16.2019465144236,-8.74128088477173,-11.468965217908,-8.78852334875912,-8.49438516166127,-13.8648471339075,-9.80245411405606,-8.1215425717057,81.5827687850597,-15.272845387279,-13.8857638365207,-8.75180578808946,-13.7676526384229,-13.2253560209422,-9.38187323035875,-12.0323899132611,-14.4669348700498,-10.4743966501619,-6.99456411815004,-14.8485109353873,-10.4171068818461,-14.0131722638181,-8.38887414492184,-7.51239070244923,-7.55883631778434,-13.0525509365729,-13.9428156498914,-12.9050233632616,-10.9939543768959,-8.25705445676858,-14.9561842824544,-12.4884206001808,-16.2714622738753,-13.8462979834783,-9.26779361857763,-13.4909847618792,-10.2749290410269,-15.3680779109854,-10.3717829016353,-11.1604702864021,-16.105233325656,-11.1392783845728,-10.2114612479204,-11.3763915870843
-13.7310857630388,-2.82194329315881,-16.5613377150176,10.8189221933445,-19.6327354194831,-19.6682559301808,-21.4759644736794,-11.6727840601693,-16.4916978135413,-13.0897296109663,-12.4005759353084,-18.2728018112738,-12.5715724076817,-11.5497219883713,88.1105317821368,-21.1022982757623,-18.8075131269136,-12.398839690154,-18.297823129719,-17.3351315647275,-13.1765456628285,-15.0781357457122,-19.7646136677628,-14.2017469028341,-9.28206500139651,-19.6979265734491,-14.158231909178,-18.3121174688211,-10.8992862732955,-11.0785362968363,-7.96727641423057,-17.6370376066336,-17.8255084638911,-17.0108274714501,-15.3254945575518,-10.689059265284,-20.1689498006569,-17.7922178305275,-21.7106376935971,-18.2073243849706,-11.7969387877569,-18.2127304987595,-13.7586738794835,-20.5993897398679,-13.1648598716918,-16.0050578313226,-21.298037838511,-15.0795761119254,-13.7967398806592,-14.2777437787282
-32.6478163965331,-15.1314515199351,-37.9052370848514,-24.839237051235,-46.2525168807272,-45.9658289673322,-51.3456445708058,-28.1069930486071,-38.5960930009164,-31.7704626778959,-29.1059270834874,-41.5842635047289,-30.6403134645811,-27.122395317838,11.1687281207319,-48.0332127634942,-44.0950554583049,-28.1721611292685,-42.5696684839282,-40.7283611250213,-31.3082713019775,-36.7999133915572,-45.9587661478345,-33.6775696073575,-23.1521231264717,-46.0287103770209,-32.151980377713,-42.3716771044345,-26.848792427563,-26.1823371008548,-22.2450876138627,-40.6699680853302,-41.2106761583331,-39.1133267893671,-35.1008763162362,-25.2897153705448,-46.8706754621245,-41.0459811121845,-50.3522136085547,-42.7766228726411,-29.9137255723073,-42.3081501074734,-33.3900771966407,-48.4618840457145,-30.8211937948979,-34.6039130185396,-49.4968709572326,-35.6915026318585,-30.924665400812,-34.7084499327623
-14.8918298760208,-4.36449303867153,-16.8416720342406,14.4538826401993,-20.3315899250491,-20.1495402160517,-21.8732670663573,-12.1017303001612,-16.8681287546734,-13.5469932760736,-13.1290038765883,-18.5237540127312,-13.5678344469395,-10.7558934042472,158.847465339871,-20.479267746136,-19.6872536429284,-11.7933258744899,-18.362168520863,-17.3180255301471,-13.5105612355749,-15.8516006928814,-20.31859260788,-14.1824473919894,-9.4860167922905,-20.0697790694682,-13.6658619202799,-18.6754401084847,-10.8742507870087,-11.7481606774497,-8.06088055385123,-17.9119874368305,-18.6230665671849,-17.6214618899553,-15.6102380050649,-10.4074880121463,-20.5886605533999,-17.40711938521,-22.5779045168236,-18.8601484704228,-13.3349666282709,-18.5823003470784,-15.5194096843207,-20.999970822217,-12.9256359152228,-15.2725113690032,-21.5869207899862,-16.2083147696551,-13.7312948715014,-15.2403905752715
-26.2930447893883,-10.0435535559415,-30.9905942816693,26.7403729837105,-37.1341904374411,-38.1794102117323,-41.7747251108441,-22.9472549452159,-31.1595353343959,-25.4127420701468,-24.3281457186985,-33.5581724825625,-25.5959810569513,-22.387471833464,237.16783001591,-38.7559031997136,-35.7397557365151,-22.6717194154821,-35.4951849731296,-33.9251347258082,-26.0789069150715,-30.0295033341039,-37.7284493874791,-26.7700812310051,-18.114940087802,-38.1813458476307,-27.0205477308132,-35.2306484287925,-21.3358558191226,-22.2497544070221,-17.9231119588319,-32.9526172743661,-34.0976820232175,-32.3530107151892,-29.1308918053673,-20.4762687740688,-38.2714755394383,-33.4434754608644,-41.2463740040085,-34.7664993354289,-25.2520322191578,-35.3456072310151,-26.0804794249926,-40.2882989201663,-24.0151307210272,-27.5527840676094,-39.4623326841281,-27.8570089109775,-25.6379743117899,-27.701681966777
-22.7371213672955,-9.13990453551164,-27.0606194411456,3.11317100139612,-31.779884786761,-31.8199674557723,-35.2440837108777,-19.2583285274351,-26.7410050134802,-21.8572441513174,-20.2036474808415,-29.7227160481355,-20.8255955378023,-18.0304422190855,44.270063598715,-32.7914263240023,-30.7193793211512,-19.2821453569212,-29.3085410023725,-28.7000291535926,-21.476515689889,-25.5381697852585,-32.2882505949232,-21.5690948962291,-16.1183188303395,-31.227101043429,-22.5337827307422,-29.6179096581525,-17.8204115117287,-18.2747368318876,-14.3378139571857,-27.7853759933863,-28.7295310265489,-27.3434922321815,-24.2729001823561,-16.7160557380338,-32.448730936512,-28.3876067360521,-35.7510552228397,-30.0731993852897,-20.3217462167677,-29.5827760305101,-22.4766529292107,-33.2195126823527,-21.6329076694514,-25.2465786785751,-34.1532599282044,-24.0856611171754,-21.4097570197117,-24.1096205780959
-7.89127808848369,4.5328438744494,-9.12568470847084,7.44994604445604,-10.8413300920319,-10.511843375467,-11.5873718685997,-6.2766854130883,-8.96603309191419,-7.17493165672749,-7.07461469129342,-9.94188675356788,-7.55394070665511,-5.78011668106056,68.7964644488422,-10.7610068899925,-9.72476785550655,-6.44083799086157,-9.67535366742379,-9.46675002269227,-7.26920494449363,-8.6648284898375,-10.51849605999,-7.59217353231228,-5.3688900163476,-10.6062298011573,-7.95898328779947,-9.86742550777339,-5.76097432576184,-5.95538380644248,-4.49701590875878,-9.5058100142935,-9.36967450447495,-9.37122093506711,-8.33734737572339,-5.00048128502675,-10.7792325579052,-9.58858935568251,-11.9740938405023,-9.85298476702071,-6.25301790742325,-9.96179474754599,-7.80695229299822,-11.1967408321518,-6.83269096377394,-7.95463385521798,-11.869651204508,-8.46420524546325,-7.15810341671938,-8.21222292395202
-9.54040403457822,-2.26010476560196,-11.3252443318386,29.0014050252227,-13.721090466405,-13.2052445241049,-14.6088696435289,-8.3715826578357,-11.1702377101651,-9.04376088856134,-7.95376438382598,-12.2894442503138,-8.64014843885615,-7.38548578827129,234.27616638532,-13.9940142643231,-12.859247472655,-8.02265713794597,-12.5037914383662,-12.0883471487586,-8.94535807624569,-10.4706205380735,-13.4347280217179,-8.90447850134118,-6.31805173612112,-13.8661961407903,-9.49870158827781,-12.3827752272405,-6.98787502566161,-7.077161053153,-5.52785823915142,-11.775262891196,-11.7808116758343,-11.7298270185545,-10.4508543980062,-7.34630926844715,-14.0204304521782,-11.64644712047,-15.3932640719169,-12.8874046576281,-8.25575162726738,-11.9614164830944,-9.87187931645988,-14.0272107063702,-9.15951381575823,-10.0539959382969,-14.2444463442562,-10.5181236703645,-8.82055705136467,-10.1044282704532
-18.7517060828697,-4.87651120873921,-20.7383881103824,-1.16246541373533,-25.3103148931127,-24.9145423096437,-28.3201740320708,-15.5561553900656,-21.4333895351776,-17.3128242506087,-15.3130804347403,-22.9664691939891,-16.5516678610551,-14.7721429668194,24.5590105909762,-26.6319650086665,-24.5447897551139,-15.8243131465473,-24.0781008321354,-22.9867953629467,-17.4149054490334,-19.8261620967546,-24.6621103073185,-18.7504191188568,-11.5925104960309,-24.4963781204535,-18.1721237267411,-23.7003316760779,-13.7792423222104,-14.5905769345809,-11.395021703846,-22.5179178663619,-23.2118389623718,-22.1143928417909,-19.4973178844801,-13.7207014288124,-25.8807883933707,-22.3345208446896,-28.1030173447383,-24.5285769183137,-16.1620401867841,-24.2165833283859,-17.7273409694045,-26.9871698279611,-16.967940864552,-19.6226655670389,-27.4894084628079,-19.4739578634222,-17.1447813232169,-19.4770565459265
-12.2274437519325,-3.5835747314988,-13.8517383707731,9.06606814967383,-16.8300313300083,-16.3038556560707,-17.7657677242317,-10.5883941665207,-13.5768306970904,-11.3067189728212,-10.6891866359768,-15.2315305079379,-11.6154419381821,-9.64093140853723,45.8182345533678,-17.287200063795,-15.0904191723077,-9.90456315938147,-15.1127311317432,-14.60047056994,-10.9884395125173,-13.6862726745832,-16.261394421279,-12.0507076652911,-8.01294239283589,-16.5986457170468,-11.6542034001357,-15.1821176397857,-9.24504738774705,-9.36335544854937,-7.40358466869298,-14.5875557451884,-14.7313393538802,-14.4586305233763,-12.3506829427868,-8.11702410940752,-16.6243261497338,-13.8286413052981,-18.1829902853422,-15.4933796903512,-10.1896498737444,-15.4366156923621,-12.0398421493219,-17.3326609121022,-10.9942880946167,-12.540096895469,-17.211302191347,-12.4283192927567,-10.9028438248675,-12.7377271456339
-15.4162911784034,-4.44248473936636,-17.2780309394982,16.9407989834111,-20.2440043381951,-20.8730058212697,-22.4706030959114,-12.7808197171297,-17.1512744021178,-14.6273917709172,-12.8280068686177,-18.5460498724248,-13.8376909575855,-11.7758341167029,99.3127128190657,-21.7289542338599,-19.2513248901664,-13.1808267726735,-19.5534713591121,-18.9069258396717,-13.7168934356458,-16.3922019951964,-20.708970311561,-14.7258138710778,-10.1422764328832,-20.878189088634,-14.8417177928734,-19.5465459238479,-10.9673729111377,-12.311231155299,-9.04008036626549,-18.2395039281285,-18.4430856009492,-17.6647028741092,-15.9462896280899,-11.7346714932549,-20.8155117842452,-17.7606314539062,-22.305620802857,-19.4733138895077,-14.2047120798042,-19.7794926032042,-14.6166181054009,-22.1933677329888,-13.776939327808,-16.3514415563386,-22.4221797960736,-15.778055347294,-13.5756093952271,-15.5323545459975
-15.8727772282004,-4.24632183164634,-18.0842444706559,19.0446096038076,-21.9655166742145,-22.3259593589369,-24.1333148046453,-13.4446734216135,-18.7074721486592,-14.5479381470758,-13.94721482423,-20.2809370176157,-14.6071688389827,-12.8820219490051,137.283898527084,-23.0994912307184,-21.6910000264388,-14.1129765082942,-20.4803769252798,-19.6202274855077,-14.633829930866,-17.3119744488569,-22.0206915772088,-15.4138529213649,-9.14232259906171,-22.3472946624461,-16.3304048805692,-20.3202857302233,-12.2746474885669,-12.569188934901,-9.33562920350261,-19.5929761985938,-19.9611684233413,-18.7665036458119,-16.5675128141592,-12.7275583911536,-22.1339409803634,-19.0958671980734,-24.1865453530723,-19.9796501074168,-13.6903547164363,-19.7130703431582,-15.7152478228131,-22.7148947686131,-15.1877802727469,-17.4876203000569,-23.1919394062655,-16.1726838692915,-15.6334042426359,-16.9116623736228
-17.3733641992759,-6.89694343962751,-19.872220588368,10.2796944401687,-24.4305455177509,-24.8598424875162,-26.4261241347623,-14.907195527857,-20.899146415205,-16.1341675909495,-14.8762572123138,-21.5862017808777,-16.5041292474697,-13.9910366986949,105.530759338075,-25.0578935628627,-23.5189659072549,-14.9196069076027,-22.4957056940587,-21.3506521593655,-16.6835114275889,-19.6354957594496,-24.4099585678472,-16.8040613672344,-11.7891326094293,-24.1030989920929,-16.8576274796785,-22.3068372705257,-14.0718186858277,-14.1398112318389,-12.3712606293299,-20.7998997450681,-22.2647426840292,-21.1090671901941,-18.3687775609833,-13.0914820248541,-24.5989388983625,-21.441801565168,-26.6253443637982,-21.5592414896464,-15.7922212265784,-22.4835134152092,-18.2068083978144,-25.3164069011611,-15.7223951390018,-18.9903125790303,-25.679760934452,-19.2718817365843,-15.7248733194011,-18.3805930620781
-22.8022403271508,-10.4957570335383,-26.9132628602674,-3.66016636373848,-32.9801069140015,-33.2514067419505,-35.7390277620301,-20.7270517975688,-26.8035825272735,-21.7350044176296,-21.1720647431235,-29.5733090570638,-21.7964840248219,-19.0721654944739,78.4296720142639,-33.3848852176199,-30.166594006893,-19.7173991253548,-30.3447835047639,-29.8436383112185,-21.1705791852295,-26.4796479486249,-31.8000618939688,-24.3835491883305,-16.5600100960173,-33.0092007386276,-23.5475191210712,-29.52441578637,-18.4710192192282,-19.4287067077831,-14.8881620236506,-28.4503253212204,-28.9197686365434,-26.9758468659313,-25.6535142230091,-18.7112895987137,-33.2846282628061,-28.6185449655142,-35.71360013367,-29.7716298923754,-21.4514943069596,-30.7810319754294,-23.4938874396568,-33.3335674761628,-22.642745510438,-25.2691847835708,-34.6540159141258,-25.5968245023479,-22.5341502213195,-24.3937483892533
-14.1622409206508,-1.80076658337307,-16.1278762277757,10.525710111534,-19.6149591986176,-19.1649888147649,-21.6466905625903,-11.4583373354965,-16.1144223378269,-13.1907839976426,-11.7870744393923,-18.1329429905669,-13.4116542106835,-10.5425103436512,109.054696750916,-20.3352142815163,-18.6028038914366,-11.6209388838915,-18.3273402538694,-16.9861657118014,-13.1061241612557,-15.5674567001244,-19.1604230544159,-14.0847386589344,-8.56205165378939,-19.6408726613082,-13.5164668086498,-17.8092756143844,-10.093856306913,-10.0647194125532,-8.4942981747687,-17.180256966224,-17.7569707216256,-16.9078475372288,-14.9588112532417,-9.23340443201261,-19.5278503424333,-17.3553250843924,-21.4637033548077,-18.480092864929,-11.924217710717,-18.1961566745479,-14.1619410595653,-20.5248377606236,-12.6775936366212,-15.3538415966683,-21.1455624494202,-15.7000669487574,-12.6598871500246,-15.1350241161424
-13.7422120962569,0.0305201840274288,-16.2932060333372,22.7559408472983,-19.5898510919227,-19.8404085238605,-21.6734783755622,-11.7643441781687,-16.4689318224719,-13.0692983271553,-11.5539768695081,-16.8810065478012,-12.3467791095504,-10.1206651920328,151.668822674796,-20.1181348944382,-18.2017439894801,-11.0284128285801,-17.5283059768992,-16.8930857943444,-11.8929860869957,-15.1093053290106,-19.0683711582268,-13.3271814295977,-7.79851143035306,-19.2947917833924,-13.9713848544132,-18.0150974964985,-9.29278608747748,-10.5108636943512,-7.60932859309849,-16.9864282920729,-17.081163703356,-16.4870997942548,-14.9452771941892,-9.84734241337909,-19.460782501178,-17.2256460501874,-20.7306633093954,-18.3004013403792,-11.6454249424822,-17.4137242424336,-13.8554742182815,-20.3591691891323,-12.313000438878,-14.8762202038766,-20.7059391572626,-14.3533350845606,-13.3238191046539,-14.7378161711044
-14.9406823750225,-4.28023074358442,-17.5812650141072,23.1081836674141,-20.5244659879252,-21.233665534652,-22.6593673437526,-13.0748418177855,-16.9605515282372,-13.9349128708144,-12.6541570183736,-18.2713489079593,-13.8418368351182,-12.4933184412027,115.545188596677,-21.8234131260521,-19.7876646843848,-13.2297651708519,-19.1445560670901,-18.490798402781,-14.0815879438654,-17.0341861420452,-20.257712933705,-14.5803945122884,-10.5980132683994,-20.9225519972381,-14.3568722608257,-19.1511255853423,-11.3544971984707,-12.2144809122391,-10.1851546361299,-18.4162759267711,-18.8557022392501,-17.4585516515274,-16.0313537292218,-11.2076811211304,-20.9649535283406,-17.9843836484002,-22.431919842981,-19.6203092209206,-13.5656187835313,-19.0617736850811,-15.044797435744,-21.6258300966023,-13.9720853954829,-16.2175724689535,-22.4953651458628,-16.5276985402464,-13.882615568634,-15.946383960926
-11.2684677803826,-0.720563707039224,-13.8526519975559,8.02091652458697,-16.7216496911373,-16.8716538326589,-17.7269810794541,-9.78360638871514,-13.653592670504,-10.9223991779349,-9.59288442187682,-14.8303434822923,-10.7124742736487,-9.67063433456129,72.1842191429008,-17.3075651061097,-15.4625955452571,-9.14187673817411,-15.2139489019366,-14.7517728706702,-11.0528985450855,-13.6091494820169,-16.4917053457415,-11.0304075262692,-7.70730812650389,-16.4461634541128,-11.9843603145829,-14.7888170082274,-9.10772569692752,-9.55323885580594,-6.63267202804572,-14.3620344624656,-14.2725782713495,-14.5952191354125,-12.4282957630769,-8.14650251017543,-17.0824289665341,-14.3966606779121,-18.5825778626693,-15.088061176566,-10.3388929765097,-15.7484516198745,-12.4745989968596,-17.3400234980966,-10.7125704248699,-12.8979241042384,-16.9224174049875,-12.6729583353391,-10.8005369954595,-12.8472646056837
-20.7252822056367,-9.10681361453568,-23.1506685018167,0.205115650178758,-27.6579960099988,-27.8388825511117,-30.0859129093549,-17.2192940183636,-21.7011949670847,-18.2085152220222,-17.8511644871943,-23.9013896839231,-18.1254835218504,-16.8329595027842,68.0550205328224,-28.7319779789199,-25.0539494328776,-17.1107184374051,-24.467471987905,-24.2484265289355,-18.7436126376505,-20.6864547992335,-26.721159266166,-19.6324291112541,-13.9018330502093,-28.0109927776796,-18.5618539368495,-25.2540101819255,-16.0413519731575,-16.5762423159753,-13.9731007536615,-23.3948909932272,-24.4901089162045,-23.5675839514916,-21.3868079475113,-15.4473523097062,-27.6338089872034,-23.8698339243078,-30.6774270935196,-25.3702519066029,-18.4045029288713,-24.7213281624395,-19.4400180918632,-28.3151051563507,-18.3512867868042,-20.570162919903,-29.8325884327578,-21.2934317943294,-19.207795847027,-20.8141721271753
-20.6807326708281,-8.91039948924557,-23.5762236835737,-0.371610739342103,-28.2432563189728,-27.3078722436937,-30.16814438764,-17.1910614633046,-23.6113068516957,-19.0231907983405,-17.7782862054179,-25.3525952229705,-19.0191126916624,-16.3227865034668,80.5533131521726,-29.2174952366787,-27.5316030510278,-18.0014364350857,-26.5860865266873,-25.2867223484541,-18.8539313540168,-22.2173271217053,-27.8944114817923,-19.4358838368062,-14.1740180944832,-28.0554842591532,-20.181962654197,-25.7233812284009,-15.3478591736898,-16.4093617303385,-13.2559664018136,-24.3100918816026,-24.8675489380929,-24.8026081230955,-22.0514523228058,-15.8442960011209,-28.380731135474,-24.1150523342971,-31.6907478574447,-25.6573522997716,-18.0089690637786,-25.8659257785589,-21.4343446530864,-29.895426547024,-18.6652866165104,-21.5861575491325,-29.5187129340195,-21.4959998583858,-18.7079561299082,-21.2545108041699
-16.4262091413619,-7.0825209136883,-19.0170292365759,-0.237118656264445,-23.4396170701482,-22.8884858852177,-24.9705962361808,-14.1248123251555,-18.8962401049761,-15.6736061966504,-14.6447402945262,-21.1615693421289,-15.3506421709489,-12.9354847166942,-23.6110896277616,-23.2547397077754,-21.9795313782587,-14.127230039249,-21.9836358620932,-21.1629103137361,-16.3924942118863,-19.3435368922739,-23.278091538947,-15.9409276932591,-12.1790661236874,-22.9595233770955,-15.8857332696542,-20.9878964586335,-12.6358814625692,-13.1180658492754,-11.4933474670467,-20.5481173311817,-20.5015883959045,-19.6598785408975,-18.151393878382,-12.4607974876468,-23.9524736121007,-19.8473155407482,-25.6920995077949,-21.2629263024897,-14.9603201530156,-20.7047476922409,-16.9190639689088,-24.7204177558267,-15.3062954887863,-17.6215907345477,-25.590544754235,-17.9853081830416,-15.0915359817446,-17.4240631097858
-22.868256427737,-9.95300842370201,-27.7255624837773,8.53229516114425,-31.8000757196709,-31.4831929851967,-35.1163096707969,-20.4542310180606,-26.1836371697366,-22.6417868936587,-21.1602014425719,-29.2933441583245,-20.5131386621341,-18.8106365202932,81.5022823151343,-32.1463382681627,-30.4839016125742,-19.9521285302149,-30.4467449531371,-29.3500902282613,-21.8763922203676,-25.7216255455219,-32.0928659859862,-22.6819979402759,-15.5445176672795,-31.9332829062382,-23.2448937355073,-29.1683850260141,-18.3357261519415,-19.2212425834187,-14.8489861723137,-28.1414155217678,-27.9411486503943,-27.4054177546077,-24.7266728192548,-17.0984139600974,-32.5897919682206,-27.9503147092046,-34.5052076383622,-30.0156191745199,-20.3705096086927,-29.3625083133504,-23.2403161172811,-33.6033541052413,-21.3911520507122,-23.9506639298467,-35.1626484246094,-24.9418379710042,-21.5863872282575,-24.810619543418
-21.5517757371601,-10.241378526705,-25.6866668026883,-5.31236191401551,-29.9377237036298,-31.0897269731268,-33.414685745129,-18.4893454287869,-25.2998321048949,-20.3225211989983,-20.1443288778386,-26.9145984516276,-19.2563235345266,-17.9066255889028,42.2592191981386,-30.0274763563603,-28.5915308306986,-18.6459300377221,-28.5745513898251,-26.3986075100916,-21.1182943402274,-24.1754259521851,-29.5487977363896,-21.8103522990225,-16.1323911972845,-31.1437503427827,-21.3195502589149,-28.1487381365382,-17.4040309494218,-17.9976054258327,-14.8887134989369,-27.3515840457763,-27.2381844383459,-26.4127248065106,-24.1626463938574,-16.875906065516,-30.4333203706491,-25.8855471100614,-33.0069424637389,-28.5978013250556,-19.3411478390203,-28.5432802030112,-21.5854091998684,-31.8237607156517,-20.9074607510098,-23.6707516249613,-32.6901260161381,-22.7074505120403,-20.8091703780379,-22.5247933301223
-8.27753510840027,1.06525673746875,-9.74831240161196,24.587066268782,-11.5246000450267,-12.1509598412086,-13.0964308918386,-7.08687791154024,-9.8147379473063,-8.12342030258475,-7.02486736669464,-10.4727670410141,-7.74820633224708,-6.11340442758428,80.0301336339541,-12.320922613521,-10.922369771034,-6.90982145910153,-10.7142736877626,-10.5646470752145,-7.75161057030639,-9.15976060785615,-11.8031587445756,-7.70370207869936,-5.156265898081,-12.0959829977474,-8.30408560112791,-10.7095056007408,-7.24955636450282,-6.5042013576659,-4.61788281725527,-10.2308602661419,-10.5837014374053,-9.87504153148326,-9.23972612108126,-6.25889417878012,-11.5097036382261,-10.3466612471577,-12.9323843079103,-10.9026599799745,-7.7333458652762,-10.7033495964388,-8.35362755265924,-12.1407723193672,-7.47702416194104,-8.76479362396492,-13.2333486216627,-8.80957271076783,-8.22149178220659,-8.5441931772472
-0.588846227586573,0.699442370654807,-1.84260385828032,-1.12783312197743,-2.58913007805713,-2.11245328023251,-2.7140421901854,-0.709912023355689,-1.63278817383122,-0.688728747049045,0.30046391599428,-1.98932077492371,-0.670783304714963,0.425143347685158,17.3219169886743,-2.46515723842923,-2.24965731170873,-0.503106689229494,-1.82938588262299,-1.90715150552215,-0.886242079010646,-1.47430138248422,-2.84569793498617,-0.91885009009694,-0.211221514642655,-2.30762426895449,-1.1217146770314,-1.73619793760223,-0.134572386434536,-0.856836018180476,1.30185217700519,-1.51599682374594,-1.91221417980653,-2.05383185884841,-0.972757578929717,0.0785754657185753,-2.52727879855893,-1.93158934448831,-2.80639270029119,-2.36601965531051,-0.262591432140137,-2.11143926083278,-0.472068983347312,-2.0971181153087,-0.853288585228036,-1.53912277076102,-2.55212647769727,-1.44538838775845,-0.915438400939184,-1.53090973717879
-14.3523289128892,-4.75830453089753,-16.7645582243737,10.2271368893153,-20.3084712049779,-20.9605320045675,-22.5468985853366,-12.0052222803909,-16.6689825737681,-13.6535900245118,-12.6696370362888,-18.7598831022552,-13.1680261618002,-11.3081102928498,88.043116558474,-21.5013619150961,-19.4981573778441,-12.6327020563225,-18.5061797452605,-18.0888562644151,-13.9992516532228,-16.4803700918834,-19.7224456203511,-14.6551169144233,-10.3346803923894,-21.0583788774928,-14.6156446976282,-19.5860770087818,-11.5378829426086,-11.9971010516895,-9.09450563575813,-18.5849483458268,-17.9275212691902,-17.4025190761824,-15.7389842154657,-11.3496902040151,-20.6964712050606,-17.8219915094659,-22.5057565992877,-19.6362793000722,-12.8866961485586,-18.7428205076348,-14.4812831907894,-21.6346629441019,-13.4538815944504,-16.3123300477542,-21.8451635335056,-15.5540945803506,-13.9384061860972,-15.2068719222337
-15.9596100822743,-6.58390836142896,-17.5245351783161,-5.70705716336339,-21.6894046979083,-20.8348515993908,-23.4594423358404,-12.9001956235553,-17.4266423632224,-14.0937286201167,-12.492080620741,-18.816401349834,-14.5901833589555,-12.8709874576423,181.904286126966,-21.2106366288121,-20.9331232244081,-13.1210116559621,-20.3568015634727,-18.7449444580915,-14.5878024905005,-16.7354370848065,-21.4574395663604,-15.0674493531262,-10.3438772493505,-21.242831526232,-15.5848591494182,-20.1047440614547,-10.8427794200808,-12.3264384358201,-9.41873632180042,-18.9972186860271,-19.5110169518664,-18.9256599796871,-16.2397256257671,-12.0297507325848,-21.4448407957892,-18.5774350644384,-24.0989198731588,-19.7564975498041,-13.925395793672,-19.6608900707502,-15.0946417793261,-22.2691698728811,-13.8610687296516,-15.6672597861864,-23.3961697928358,-16.4681404852686,-13.7703003225539,-16.4366122780534
